"Year","Grado urbanización","Municipio","GeoCode","Value"
2019,"Zona rural","Jabalquinto","A23049",4.82
2019,"Ciudades","Jaén","A23050",5.93
2019,"Zona de densidad intermedia","Jamilena","A23051",6.94
2019,"Zona rural","Jimena","A23052",4.42
2019,"Zona de densidad intermedia","Jódar","A23053",4.13
2019,"Zona rural","Larva","A23054",1.88
2019,"Ciudades","Linares","A23055",5.37
2019,"Zona rural","Lopera","A23056",4.76
2019,"Zona rural","Lupión","A23057",6.43
2019,"Zona de densidad intermedia","Mancha Real","A23058",12.49
2019,"Zona de densidad intermedia","Marmolejo","A23059",4.75
2019,"Zona de densidad intermedia","Martos","A23060",6.38
2019,"Zona de densidad intermedia","Mengíbar","A23061",14.71
2019,"Zona rural","Montizón","A23062",4.52
2019,"Zona rural","Navas de San Juan","A23063",2.92
2019,"Zona rural","Noalejo","A23064",8.05
2019,"Zona rural","Orcera","A23065",5.76
2019,"Zona de densidad intermedia","Peal de Becerro","A23066",8.31
2019,"Zona rural","Pegalajar","A23067",5.56
2019,"Zona de densidad intermedia","Porcuna","A23069",5.7
2019,"Zona rural","Pozo Alcón","A23070",5.87
2019,"Zona rural","Puente de Génave","A23071",12.58
2019,"Zona rural","Puerta de Segura, La","A23072",7.36
2019,"Zona rural","Quesada","A23073",4
2019,"Zona de densidad intermedia","Rus","A23074",4.95
2019,"Zona rural","Sabiote","A23075",7.21
2019,"Zona rural","Santa Elena","A23076",7.07
2019,"Zona rural","Santiago de Calatrava","A23077",4.81
2019,"Zona rural","Santisteban del Puerto","A23079",4.07
2019,"Zona rural","Santo Tomé","A23080",6.62
2019,"Zona rural","Segura de la Sierra","A23081",6.93
2019,"Zona rural","Siles","A23082",5.77
2019,"Zona rural","Sorihuela del Guadalimar","A23084",1.83
2019,"Zona rural","Torreblascopedro","A23085",3.67
2019,"Zona de densidad intermedia","Torredelcampo","A23086",8.43
2019,"Zona de densidad intermedia","Torredonjimeno","A23087",6.55
2019,"Zona de densidad intermedia","Torreperogil","A23088",9.71
2019,"Zona rural","Torres","A23090",4.97
2019,"Zona rural","Torres de Albánchez","A23091",2.75
2019,"Zona de densidad intermedia","Úbeda","A23092",4.58
2019,"Zona rural","Valdepeñas de Jaén","A23093",6.31
2019,"Zona rural","Vilches","A23094",4.67
2019,"Zona de densidad intermedia","Villacarrillo","A23095",5.23
2019,"Zona rural","Villanueva de la Reina","A23096",5.27
2019,"Zona de densidad intermedia","Villanueva del Arzobispo","A23097",4.74
2019,"Zona rural","Villardompardo","A23098",3.75
2019,"Zona de densidad intermedia","Villares, Los","A23099",14.88
2019,"Zona rural","Villarrodrigo","A23101",3.01
2019,"Zona rural","Cárcheles","A23901",10
2019,"Zona rural","Bedmar y Garcíez","A23902",3.02
2019,"Zona rural","Villatorres","A23903",7.21
2019,"Zona rural","Santiago-Pontones","A23904",4.14
2019,"Zona rural","Arroyo del Ojanco","A23905",3.79
2019,"Zona de densidad intermedia","Alameda","A29001",7.57
2019,"Zona rural","Alcaucín","A29002",11.49
2019,"Zona rural","Alfarnate","A29003",6.79
2019,"Zona rural","Alfarnatejo","A29004",4.69
2019,"Zona de densidad intermedia","Algarrobo","A29005",7.31
2019,"Zona rural","Algatocín","A29006",13.46
2019,"Zona de densidad intermedia","Alhaurín de la Torre","A29007",11.06
2019,"Zona de densidad intermedia","Alhaurín el Grande","A29008",8.85
2019,"Zona rural","Almáchar","A29009",5.66
2019,"Zona rural","Almargen","A29010",7.76
2019,"Zona rural","Almogía","A29011",12.45
2019,"Zona de densidad intermedia","Álora","A29012",10.45
2019,"Zona rural","Alozaina","A29013",6.97
2019,"Zona rural","Alpandeire","A29014",8.33
2019,"Zona de densidad intermedia","Antequera","A29015",7.54
2019,"Zona rural","Árchez","A29016",7.84
2019,"Zona de densidad intermedia","Archidona","A29017",6.16
2019,"Zona rural","Ardales","A29018",7.82
2019,"Zona rural","Arenas","A29019",11.02
2019,"Zona rural","Arriate","A29020",7.69
2019,"Zona rural","Atajate","A29021",11.61
2019,"Zona rural","Benadalid","A29022",14.97
2019,"Zona rural","Benahavís","A29023",13.31
2019,"Zona rural","Benalauría","A29024",4.81
2019,"Ciudades","Benalmádena","A29025",8.13
2019,"Zona rural","Benamargosa","A29026",4.85
2019,"Zona rural","Benamocarra","A29027",7.6
2019,"Zona rural","Benaoján","A29028",6.28
2019,"Zona rural","Benarrabá","A29029",12.24
2019,"Zona rural","Borge, El","A29030",11.02
2019,"Zona rural","Burgo, El","A29031",5.08
2019,"Zona de densidad intermedia","Campillos","A29032",9.81
2019,"Zona rural","Canillas de Aceituno","A29033",9.04
2019,"Zona rural","Canillas de Albaida","A29034",6.45
2019,"Zona rural","Cañete la Real","A29035",3.4
2019,"Zona rural","Carratraca","A29036",3.68
2019,"Zona rural","Cartajima","A29037",5.99
2019,"Zona de densidad intermedia","Cártama","A29038",13.72
2019,"Zona rural","Casabermeja","A29039",13.64
2019,"Zona rural","Casarabonela","A29040",9.59
2019,"Zona rural","Casares","A29041",18.54
2019,"Zona de densidad intermedia","Coín","A29042",9.79
2019,"Zona rural","Colmenar","A29043",7.59
2019,"Zona rural","Comares","A29044",4.81
2019,"Zona rural","Cómpeta","A29045",5.51
2019,"Zona rural","Cortes de la Frontera","A29046",5.28
2019,"Zona rural","Cuevas Bajas","A29047",8.26
2019,"Zona rural","Cuevas del Becerro","A29048",7.11
2019,"Zona rural","Cuevas de San Marcos","A29049",2.5
2019,"Zona rural","Cútar","A29050",4.9
2019,"Zona de densidad intermedia","Estepona","A29051",10.67
2019,"Zona rural","Faraján","A29052",4.73
2019,"Zona rural","Frigiliana","A29053",8.26
2019,"Ciudades","Fuengirola","A29054",5.32
2019,"Zona rural","Fuente de Piedra","A29055",11.28
2019,"Zona rural","Gaucín","A29056",7.43
2019,"Zona rural","Genalguacil","A29057",7.29
2019,"Zona rural","Guaro","A29058",17.97
2019,"Zona rural","Humilladero","A29059",20.9
2019,"Zona rural","Igualeja","A29060",5.61
2019,"Zona rural","Istán","A29061",6.02
2019,"Zona rural","Iznate","A29062",7.18
2019,"Zona rural","Jimera de Líbar","A29063",7.88
2019,"Zona rural","Jubrique","A29064",4.53
2019,"Zona rural","Júzcar","A29065",8.65
2019,"Zona rural","Macharaviaya","A29066",10.58
2019,"Ciudades","Málaga","A29067",6.08
2019,"Zona de densidad intermedia","Manilva","A29068",12.85
2019,"Zona de densidad intermedia","Marbella","A29069",2.97
2019,"Ciudades","Mijas","A29070",8.61
2019,"Zona rural","Moclinejo","A29071",9.32
2019,"Zona rural","Mollina","A29072",9.87
2019,"Zona rural","Monda","A29073",14.46
2019,"Zona rural","Montejaque","A29074",10.59
2019,"Zona de densidad intermedia","Nerja","A29075",6.6
2019,"Zona rural","Ojén","A29076",13.5
2019,"Zona rural","Parauta","A29077",4.17
2019,"Zona rural","Periana","A29079",12.58
2019,"Zona de densidad intermedia","Pizarra","A29080",10.91
2019,"Zona rural","Pujerra","A29081",9.7
2019,"Zona de densidad intermedia","Rincón de la Victoria","A29082",11.9
2019,"Zona rural","Riogordo","A29083",7.54
2019,"Zona de densidad intermedia","Ronda","A29084",6.71
2019,"Zona rural","Salares","A29085",4.6
2019,"Zona rural","Sayalonga","A29086",9.62
2019,"Zona rural","Sedella","A29087",6.15
2019,"Zona rural","Sierra de Yeguas","A29088",11.06
2019,"Zona rural","Teba","A29089",6.55
2019,"Zona rural","Tolox","A29090",13.13
2019,"Zona de densidad intermedia","Torrox","A29091",10
2019,"Zona rural","Totalán","A29092",6.76
2019,"Zona rural","Valle de Abdalajís","A29093",4.28
2019,"Zona de densidad intermedia","Vélez-Málaga","A29094",10.9
2019,"Zona rural","Villanueva de Algaidas","A29095",9.51
2019,"Zona rural","Villanueva del Rosario","A29096",7.5
2019,"Zona rural","Villanueva del Trabuco","A29097",6.18
2019,"Zona rural","Villanueva de Tapia","A29098",6.62
2019,"Zona rural","Viñuela","A29099",9.43
2019,"Zona rural","Yunquera","A29100",8.1
2019,"Ciudades","Torremolinos","A29901",6.31
2019,"Zona rural","Villanueva de la Concepción","A29902",10.1
2019,"Zona rural","Montecorto","A29903",2.56
2019,"Zona rural","Serrato","A29904",1.55
2019,"Zona rural","Aguadulce","A41001",9.28
2019,"Zona rural","Alanís","A41002",8.57
2019,"Zona de densidad intermedia","Albaida del Aljarafe","A41003",5.88
2019,"Ciudades","Alcalá de Guadaíra","A41004",9.09
2019,"Zona de densidad intermedia","Alcalá del Río","A41005",17.6
2019,"Zona rural","Alcolea del Río","A41006",11.59
2019,"Zona de densidad intermedia","Algaba, La","A41007",12.26
2019,"Zona rural","Algámitas","A41008",8.54
2019,"Zona rural","Almadén de la Plata","A41009",7.4
2019,"Zona de densidad intermedia","Almensilla","A41010",18.72
2019,"Zona de densidad intermedia","Arahal","A41011",10.61
2019,"Zona rural","Aznalcázar","A41012",13.94
2019,"Zona de densidad intermedia","Aznalcóllar","A41013",11.41
2019,"Zona rural","Badolatosa","A41014",7.9
2019,"Zona de densidad intermedia","Benacazón","A41015",12.82
2019,"Zona de densidad intermedia","Bollullos de la Mitación","A41016",13.84
2019,"Ciudades","Bormujos","A41017",11.05
2019,"Zona de densidad intermedia","Brenes","A41018",9.28
2019,"Zona de densidad intermedia","Burguillos","A41019",12.5
2019,"Zona de densidad intermedia","Cabezas de San Juan, Las","A41020",7.93
2019,"Ciudades","Camas","A41021",10.19
2019,"Zona de densidad intermedia","Campana, La","A41022",8.21
2019,"Zona de densidad intermedia","Cantillana","A41023",9.1
2019,"Zona de densidad intermedia","Carmona","A41024",7.3
2019,"Zona rural","Carrión de los Céspedes","A41025",12.44
2019,"Zona de densidad intermedia","Casariche","A41026",7.82
2019,"Zona rural","Castilblanco de los Arroyos","A41027",6.58
2019,"Zona de densidad intermedia","Castilleja de Guzmán","A41028",9.47
2019,"Ciudades","Castilleja de la Cuesta","A41029",6.81
2019,"Zona rural","Castilleja del Campo","A41030",3.18
2019,"Zona rural","Castillo de las Guardas, El","A41031",9.71
2019,"Zona rural","Cazalla de la Sierra","A41032",4.14
2019,"Zona de densidad intermedia","Constantina","A41033",3.41
2019,"Zona de densidad intermedia","Coria del Río","A41034",8.6
2019,"Zona rural","Coripe","A41035",9.14
2019,"Zona rural","Coronil, El","A41036",8.75
2019,"Zona de densidad intermedia","Corrales, Los","A41037",8.42
2019,"Ciudades","Dos Hermanas","A41038",10.14
2019,"Zona de densidad intermedia","Écija","A41039",6.28
2019,"Zona de densidad intermedia","Espartinas","A41040",13.14
2019,"Zona de densidad intermedia","Estepa","A41041",11.69
2019,"Zona de densidad intermedia","Fuentes de Andalucía","A41042",8.18
2019,"Zona rural","Garrobo, El","A41043",18.16
2019,"Ciudades","Gelves","A41044",17.14
2019,"Zona de densidad intermedia","Gerena","A41045",21.73
2019,"Zona rural","Gilena","A41046",11.16
2019,"Ciudades","Gines","A41047",6.63
2019,"Zona rural","Guadalcanal","A41048",4.84
2019,"Zona de densidad intermedia","Guillena","A41049",17.5
2019,"Zona de densidad intermedia","Herrera","A41050",10.32
2019,"Zona rural","Huévar del Aljarafe","A41051",27.64
2019,"Zona rural","Lantejuela","A41052",8.65
2019,"Zona de densidad intermedia","Lebrija","A41053",12.87
2019,"Zona rural","Lora de Estepa","A41054",10.83
2019,"Zona de densidad intermedia","Lora del Río","A41055",6.15
2019,"Zona rural","Luisiana, La","A41056",10.62
2019,"Zona rural","Madroño, El","A41057",4.56
2019,"Zona de densidad intermedia","Mairena del Alcor","A41058",15.07
2019,"Ciudades","Mairena del Aljarafe","A41059",13.09
2019,"Zona de densidad intermedia","Marchena","A41060",10.74
2019,"Zona rural","Marinaleda","A41061",8.19
2019,"Zona de densidad intermedia","Martín de la Jara","A41062",5.24
2019,"Zona rural","Molares, Los","A41063",19.35
2019,"Zona de densidad intermedia","Montellano","A41064",13.04
2019,"Zona de densidad intermedia","Morón de la Frontera","A41065",6.57
2019,"Zona rural","Navas de la Concepción, Las","A41066",5.09
2019,"Zona de densidad intermedia","Olivares","A41067",11.1
2019,"Zona de densidad intermedia","Osuna","A41068",10.99
2019,"Zona de densidad intermedia","Palacios y Villafranca, Los","A41069",13.97
2019,"Ciudades","Palomares del Río","A41070",17.44
2019,"Zona de densidad intermedia","Paradas","A41071",10.51
2019,"Zona de densidad intermedia","Pedrera","A41072",10.02
2019,"Zona rural","Pedroso, El","A41073",9.68
2019,"Zona rural","Peñaflor","A41074",10.91
2019,"Zona de densidad intermedia","Pilas","A41075",13.34
2019,"Zona rural","Pruna","A41076",6.7
2019,"Zona de densidad intermedia","Puebla de Cazalla, La","A41077",5.8
2019,"Zona rural","Puebla de los Infantes, La","A41078",6.84
2019,"Zona de densidad intermedia","Puebla del Río, La","A41079",4.5
2019,"Zona rural","Real de la Jara, El","A41080",11.76
2019,"Zona de densidad intermedia","Rinconada, La","A41081",8.41
2019,"Zona rural","Roda de Andalucía, La","A41082",8.98
2019,"Zona rural","Ronquillo, El","A41083",20
2019,"Zona rural","Rubio, El","A41084",7.03
2019,"Zona de densidad intermedia","Salteras","A41085",8.03
2019,"Ciudades","San Juan de Aznalfarache","A41086",4.92
2019,"Zona de densidad intermedia","Sanlúcar la Mayor","A41087",14.99
2019,"Zona rural","San Nicolás del Puerto","A41088",17.21
2019,"Zona de densidad intermedia","Santiponce","A41089",5.25
2019,"Zona rural","Saucejo, El","A41090",4.96
2019,"Ciudades","Sevilla","A41091",5.01
2019,"Zona de densidad intermedia","Tocina","A41092",9.21
2019,"Ciudades","Tomares","A41093",10.22
2019,"Zona de densidad intermedia","Umbrete","A41094",11.99
2019,"Zona de densidad intermedia","Utrera","A41095",11.01
2019,"Zona de densidad intermedia","Valencina de la Concepción","A41096",4.57
2019,"Zona rural","Villamanrique de la Condesa","A41097",20.28
2019,"Zona de densidad intermedia","Villanueva del Ariscal","A41098",13.45
2019,"Zona rural","Villanueva del Río y Minas","A41099",4.8
2019,"Zona rural","Villanueva de San Juan","A41100",2.52
2019,"Zona de densidad intermedia","Villaverde del Río","A41101",12.05
2019,"Zona de densidad intermedia","Viso del Alcor, El","A41102",12.18
2019,"Zona rural","Cañada Rosal","A41901",15.58
2019,"Zona de densidad intermedia","Isla Mayor","A41902",8.99
2019,"Zona de densidad intermedia","Cuervo de Sevilla, El","A41903",12.99
2019,"Zona rural","Palmar de Troya, El","A41904",12.93
