"Year","Grado urbanización","Municipio","GeoCode","Value"
2020,"Zona rural","Hornos","A23043",3.1457
2020,"Zona de densidad intermedia","Huelma","A23044",4.2446
2020,"Zona rural","Huesa","A23045",5.3328
2020,"Zona rural","Ibros","A23046",0
2020,"Zona rural","Iruela, La","A23047",5.8207
2020,"Zona rural","Iznatoraf","A23048",9.668
2020,"Zona rural","Jabalquinto","A23049",0.3438
2020,"Ciudades","Jaén","A23050",1.3026
2020,"Zona de densidad intermedia","Jamilena","A23051",0
2020,"Zona rural","Jimena","A23052",70.743
2020,"Zona de densidad intermedia","Jódar","A23053",25.0793
2020,"Zona rural","Larva","A23054",0.2105
2020,"Ciudades","Linares","A23055",2.8174
2020,"Zona rural","Lopera","A23056",0
2020,"Zona rural","Lupión","A23057",29.7619
2020,"Zona de densidad intermedia","Mancha Real","A23058",1.0034
2020,"Zona de densidad intermedia","Marmolejo","A23059",0.9361
2020,"Zona de densidad intermedia","Martos","A23060",0.9164
2020,"Zona de densidad intermedia","Mengíbar","A23061",0.481
2020,"Zona rural","Montizón","A23062",59.9073
2020,"Zona rural","Navas de San Juan","A23063",0.022
2020,"Zona rural","Noalejo","A23064",8.0149
2020,"Zona rural","Orcera","A23065",16.9146
2020,"Zona de densidad intermedia","Peal de Becerro","A23066",1.6208
2020,"Zona rural","Pegalajar","A23067",2.9442
2020,"Zona de densidad intermedia","Porcuna","A23069",4.1947
2020,"Zona rural","Pozo Alcón","A23070",11.2118
2020,"Zona rural","Puente de Génave","A23071",7.7602
2020,"Zona rural","Puerta de Segura, La","A23072",4.5515
2020,"Zona rural","Quesada","A23073",10.4426
2020,"Zona de densidad intermedia","Rus","A23074",28.2982
2020,"Zona rural","Sabiote","A23075",1.15
2020,"Zona rural","Santa Elena","A23076",0.2252
2020,"Zona rural","Santiago de Calatrava","A23077",27.9006
2020,"Zona rural","Santisteban del Puerto","A23079",0.2685
2020,"Zona rural","Santo Tomé","A23080",2.2323
2020,"Zona rural","Segura de la Sierra","A23081",4.9776
2020,"Zona rural","Siles","A23082",0.8486
2020,"Zona rural","Sorihuela del Guadalimar","A23084",33.3637
2020,"Zona rural","Torreblascopedro","A23085",0.7095
2020,"Zona de densidad intermedia","Torredelcampo","A23086",0.1264
2020,"Zona de densidad intermedia","Torredonjimeno","A23087",0.0438
2020,"Zona de densidad intermedia","Torreperogil","A23088",0.4819
2020,"Zona rural","Torres","A23090",0.2815
2020,"Zona rural","Torres de Albánchez","A23091",0.7614
2020,"Zona de densidad intermedia","Úbeda","A23092",2.1093
2020,"Zona rural","Valdepeñas de Jaén","A23093",1.3488
2020,"Zona rural","Vilches","A23094",10.6235
2020,"Zona de densidad intermedia","Villacarrillo","A23095",21.2232
2020,"Zona rural","Villanueva de la Reina","A23096",8.7524
2020,"Zona de densidad intermedia","Villanueva del Arzobispo","A23097",0.9902
2020,"Zona rural","Villardompardo","A23098",37.0485
2020,"Zona de densidad intermedia","Villares, Los","A23099",2.1312
2020,"Zona rural","Villarrodrigo","A23101",1.9704
2020,"Zona rural","Cárcheles","A23901",19.2478
2020,"Zona rural","Bedmar y Garcíez","A23902",2.5321
2020,"Zona rural","Villatorres","A23903",6.7847
2020,"Zona rural","Santiago-Pontones","A23904",7.3937
2020,"Zona rural","Arroyo del Ojanco","A23905",2.2815
2020,"Zona de densidad intermedia","Alameda","A29001",5.2369
2020,"Zona rural","Alcaucín","A29002",5.3903
2020,"Zona rural","Alfarnate","A29003",21.7712
2020,"Zona rural","Alfarnatejo","A29004",100
2020,"Zona de densidad intermedia","Algarrobo","A29005",0.4716
2020,"Zona rural","Algatocín","A29006",8.7342
2020,"Zona de densidad intermedia","Alhaurín de la Torre","A29007",14.0582
2020,"Zona de densidad intermedia","Alhaurín el Grande","A29008",21.3103
2020,"Zona rural","Almáchar","A29009",100
2020,"Zona rural","Almargen","A29010",0.3955
2020,"Zona rural","Almogía","A29011",95.8389
2020,"Zona de densidad intermedia","Álora","A29012",99.1462
2020,"Zona rural","Alozaina","A29013",89.6922
2020,"Zona rural","Alpandeire","A29014",0
2020,"Zona de densidad intermedia","Antequera","A29015",8.2551
2020,"Zona rural","Árchez","A29016",100
2020,"Zona de densidad intermedia","Archidona","A29017",14.3205
2020,"Zona rural","Ardales","A29018",98.764
2020,"Zona rural","Arenas","A29019",90.8326
2020,"Zona rural","Arriate","A29020",24.3956
2020,"Zona rural","Atajate","A29021",95.082
2020,"Zona rural","Benadalid","A29022",96.2963
2020,"Zona rural","Benahavís","A29023",55.427
2020,"Zona rural","Benalauría","A29024",17.1946
2020,"Ciudades","Benalmádena","A29025",30.4038
2020,"Zona rural","Benamargosa","A29026",12.1739
2020,"Zona rural","Benamocarra","A29027",0.4975
2020,"Zona rural","Benaoján","A29028",42.0134
2020,"Zona rural","Benarrabá","A29029",0.4435
2020,"Zona rural","Borge, El","A29030",7.3673
2020,"Zona rural","Burgo, El","A29031",4.505
2020,"Zona de densidad intermedia","Campillos","A29032",3.0621
2020,"Zona rural","Canillas de Aceituno","A29033",16.0567
2020,"Zona rural","Canillas de Albaida","A29034",48.8228
2020,"Zona rural","Cañete la Real","A29035",47.9403
2020,"Zona rural","Carratraca","A29036",2.6063
2020,"Zona rural","Cartajima","A29037",0
2020,"Zona de densidad intermedia","Cártama","A29038",23.7399
2020,"Zona rural","Casabermeja","A29039",29.0486
2020,"Zona rural","Casarabonela","A29040",14.348
2020,"Zona rural","Casares","A29041",56.9469
2020,"Zona de densidad intermedia","Coín","A29042",28.6939
2020,"Zona rural","Colmenar","A29043",5.7218
2020,"Zona rural","Comares","A29044",61.9772
2020,"Zona rural","Cómpeta","A29045",11.2882
2020,"Zona rural","Cortes de la Frontera","A29046",20.1466
2020,"Zona rural","Cuevas Bajas","A29047",1.2143
2020,"Zona rural","Cuevas del Becerro","A29048",100
2020,"Zona rural","Cuevas de San Marcos","A29049",5.9677
2020,"Zona rural","Cútar","A29050",100
2020,"Zona de densidad intermedia","Estepona","A29051",25.8895
2020,"Zona rural","Faraján","A29052",0.7692
2020,"Zona rural","Frigiliana","A29053",9.009
2020,"Ciudades","Fuengirola","A29054",13.4653
2020,"Zona rural","Fuente de Piedra","A29055",40.6977
2020,"Zona rural","Gaucín","A29056",22.8282
2020,"Zona rural","Genalguacil","A29057",0
2020,"Zona rural","Guaro","A29058",94.6827
2020,"Zona rural","Humilladero","A29059",4.7299
2020,"Zona rural","Igualeja","A29060",0
2020,"Zona rural","Istán","A29061",57.9794
2020,"Zona rural","Iznate","A29062",8.6957
2020,"Zona rural","Jimera de Líbar","A29063",67.8851
2020,"Zona rural","Jubrique","A29064",0
2020,"Zona rural","Júzcar","A29065",0
2020,"Zona rural","Macharaviaya","A29066",35.1129
2020,"Ciudades","Málaga","A29067",2.4206
2020,"Zona de densidad intermedia","Manilva","A29068",52.0996
2020,"Zona de densidad intermedia","Marbella","A29069",16.4797
2020,"Ciudades","Mijas","A29070",24.9642
2020,"Zona rural","Moclinejo","A29071",100
2020,"Zona rural","Mollina","A29072",68.7018
2020,"Zona rural","Monda","A29073",9.6943
2020,"Zona rural","Montejaque","A29074",65.6057
2020,"Zona de densidad intermedia","Nerja","A29075",2.5804
2020,"Zona rural","Ojén","A29076",2.1214
2020,"Zona rural","Parauta","A29077",98.4064
2020,"Zona rural","Periana","A29079",19.6669
2020,"Zona de densidad intermedia","Pizarra","A29080",89.6688
2020,"Zona rural","Pujerra","A29081",0
2020,"Zona de densidad intermedia","Rincón de la Victoria","A29082",19.6588
2020,"Zona rural","Riogordo","A29083",30.0582
2020,"Zona de densidad intermedia","Ronda","A29084",11.1281
2020,"Zona rural","Salares","A29085",5.8201
2020,"Zona rural","Sayalonga","A29086",30.1799
2020,"Zona rural","Sedella","A29087",87.7013
2020,"Zona rural","Sierra de Yeguas","A29088",100
2020,"Zona rural","Teba","A29089",73.1707
2020,"Zona rural","Tolox","A29090",8.4428
2020,"Zona de densidad intermedia","Torrox","A29091",48.0616
2020,"Zona rural","Totalán","A29092",100
2020,"Zona rural","Valle de Abdalajís","A29093",9.1335
2020,"Zona de densidad intermedia","Vélez-Málaga","A29094",7.1653
2020,"Zona rural","Villanueva de Algaidas","A29095",11.6268
2020,"Zona rural","Villanueva del Rosario","A29096",10.4067
2020,"Zona rural","Villanueva del Trabuco","A29097",10.0978
2020,"Zona rural","Villanueva de Tapia","A29098",4.6748
2020,"Zona rural","Viñuela","A29099",49.3246
2020,"Zona rural","Yunquera","A29100",96.5996
2020,"Ciudades","Torremolinos","A29901",3.1854
2020,"Zona rural","Villanueva de la Concepción","A29902",33.0088
2020,"Zona rural","Montecorto","A29903",1.1094
2020,"Zona rural","Serrato","A29904",100
2020,"Zona rural","Aguadulce","A41001",12.4574
2020,"Zona rural","Alanís","A41002",36.3689
2020,"Zona de densidad intermedia","Albaida del Aljarafe","A41003",0
2020,"Ciudades","Alcalá de Guadaíra","A41004",7.4025
2020,"Zona de densidad intermedia","Alcalá del Río","A41005",12.5721
2020,"Zona rural","Alcolea del Río","A41006",0
2020,"Zona de densidad intermedia","Algaba, La","A41007",0.194
2020,"Zona rural","Algámitas","A41008",0.0789
2020,"Zona rural","Almadén de la Plata","A41009",100
2020,"Zona de densidad intermedia","Almensilla","A41010",3.1353
2020,"Zona de densidad intermedia","Arahal","A41011",1.7826
2020,"Zona rural","Aznalcázar","A41012",3.8363
2020,"Zona de densidad intermedia","Aznalcóllar","A41013",0
2020,"Zona rural","Badolatosa","A41014",14.761
2020,"Zona de densidad intermedia","Benacazón","A41015",0.0137
2020,"Zona de densidad intermedia","Bollullos de la Mitación","A41016",1.5114
2020,"Ciudades","Bormujos","A41017",0
2020,"Zona de densidad intermedia","Brenes","A41018",0
2020,"Zona de densidad intermedia","Burguillos","A41019",0.0887
2020,"Zona de densidad intermedia","Cabezas de San Juan, Las","A41020",2.2856
2020,"Ciudades","Camas","A41021",0.7523
2020,"Zona de densidad intermedia","Campana, La","A41022",0
2020,"Zona de densidad intermedia","Cantillana","A41023",4.5053
2020,"Zona de densidad intermedia","Carmona","A41024",18.2366
2020,"Zona rural","Carrión de los Céspedes","A41025",0
2020,"Zona de densidad intermedia","Casariche","A41026",7.2734
2020,"Zona rural","Castilblanco de los Arroyos","A41027",15.4331
2020,"Zona de densidad intermedia","Castilleja de Guzmán","A41028",0.3879
2020,"Ciudades","Castilleja de la Cuesta","A41029",0
2020,"Zona rural","Castilleja del Campo","A41030",95.0949
2020,"Zona rural","Castillo de las Guardas, El","A41031",24.7922
2020,"Zona rural","Cazalla de la Sierra","A41032",2.7073
2020,"Zona de densidad intermedia","Constantina","A41033",98.6923
2020,"Zona de densidad intermedia","Coria del Río","A41034",4.3643
2020,"Zona rural","Coripe","A41035",18.6345
2020,"Zona rural","Coronil, El","A41036",100
2020,"Zona de densidad intermedia","Corrales, Los","A41037",0
2020,"Ciudades","Dos Hermanas","A41038",4.766
2020,"Zona de densidad intermedia","Écija","A41039",5.6183
2020,"Zona de densidad intermedia","Espartinas","A41040",5.7674
2020,"Zona de densidad intermedia","Estepa","A41041",0.5491
2020,"Zona de densidad intermedia","Fuentes de Andalucía","A41042",0
2020,"Zona rural","Garrobo, El","A41043",100
2020,"Ciudades","Gelves","A41044",13.8878
2020,"Zona de densidad intermedia","Gerena","A41045",1.6376
2020,"Zona rural","Gilena","A41046",38.437
2020,"Ciudades","Gines","A41047",0
2020,"Zona rural","Guadalcanal","A41048",85.8984
2020,"Zona de densidad intermedia","Guillena","A41049",4.0853
2020,"Zona de densidad intermedia","Herrera","A41050",0.2627
2020,"Zona rural","Huévar del Aljarafe","A41051",18.8247
2020,"Zona rural","Lantejuela","A41052",100
2020,"Zona de densidad intermedia","Lebrija","A41053",2.6147
2020,"Zona rural","Lora de Estepa","A41054",25.2619
2020,"Zona de densidad intermedia","Lora del Río","A41055",10.4524
2020,"Zona rural","Luisiana, La","A41056",0.2618
2020,"Zona rural","Madroño, El","A41057",77.0609
2020,"Zona de densidad intermedia","Mairena del Alcor","A41058",5.1796
2020,"Ciudades","Mairena del Aljarafe","A41059",0.332
2020,"Zona de densidad intermedia","Marchena","A41060",1.4487
2020,"Zona rural","Marinaleda","A41061",0.0757
2020,"Zona de densidad intermedia","Martín de la Jara","A41062",0.2949
2020,"Zona rural","Molares, Los","A41063",100
2020,"Zona de densidad intermedia","Montellano","A41064",22.815
2020,"Zona de densidad intermedia","Morón de la Frontera","A41065",28.1577
2020,"Zona rural","Navas de la Concepción, Las","A41066",70.7959
2020,"Zona de densidad intermedia","Olivares","A41067",1.525
2020,"Zona de densidad intermedia","Osuna","A41068",15.2562
2020,"Zona de densidad intermedia","Palacios y Villafranca, Los","A41069",0.9276
2020,"Ciudades","Palomares del Río","A41070",8.2248
2020,"Zona de densidad intermedia","Paradas","A41071",100
2020,"Zona de densidad intermedia","Pedrera","A41072",99.9258
2020,"Zona rural","Pedroso, El","A41073",100
2020,"Zona rural","Peñaflor","A41074",100
2020,"Zona de densidad intermedia","Pilas","A41075",0.6221
2020,"Zona rural","Pruna","A41076",0
2020,"Zona de densidad intermedia","Puebla de Cazalla, La","A41077",0
2020,"Zona rural","Puebla de los Infantes, La","A41078",10.7286
2020,"Zona de densidad intermedia","Puebla del Río, La","A41079",10.8898
2020,"Zona rural","Real de la Jara, El","A41080",83.3333
2020,"Zona de densidad intermedia","Rinconada, La","A41081",3.2849
2020,"Zona rural","Roda de Andalucía, La","A41082",3.9762
2020,"Zona rural","Ronquillo, El","A41083",0
2020,"Zona rural","Rubio, El","A41084",0
2020,"Zona de densidad intermedia","Salteras","A41085",1.443
2020,"Ciudades","San Juan de Aznalfarache","A41086",0
2020,"Zona de densidad intermedia","Sanlúcar la Mayor","A41087",13.8889
2020,"Zona rural","San Nicolás del Puerto","A41088",94.6755
2020,"Zona de densidad intermedia","Santiponce","A41089",0
2020,"Zona rural","Saucejo, El","A41090",24.9418
2020,"Ciudades","Sevilla","A41091",0.497
2020,"Zona de densidad intermedia","Tocina","A41092",0.4408
2020,"Ciudades","Tomares","A41093",1.5526
2020,"Zona de densidad intermedia","Umbrete","A41094",1.7101
2020,"Zona de densidad intermedia","Utrera","A41095",9.587
2020,"Zona de densidad intermedia","Valencina de la Concepción","A41096",0.2939
2020,"Zona rural","Villamanrique de la Condesa","A41097",0.2921
2020,"Zona de densidad intermedia","Villanueva del Ariscal","A41098",0.6696
2020,"Zona rural","Villanueva del Río y Minas","A41099",20.1141
2020,"Zona rural","Villanueva de San Juan","A41100",100
2020,"Zona de densidad intermedia","Villaverde del Río","A41101",0.3943
2020,"Zona de densidad intermedia","Viso del Alcor, El","A41102",0.6702
2020,"Zona rural","Cañada Rosal","A41901",0
2020,"Zona de densidad intermedia","Isla Mayor","A41902",7.2051
2020,"Zona de densidad intermedia","Cuervo de Sevilla, El","A41903",1.0534
2020,"Zona rural","Palmar de Troya, El","A41904",100
