"Year","Grado urbanización","Municipio","GeoCode","Value"
2020,"Zona rural","Iruela, La","A23047",7.5419
2020,"Zona rural","Iznatoraf","A23048",8.1197
2020,"Zona rural","Jabalquinto","A23049",0
2020,"Ciudades","Jaén","A23050",0.9455
2020,"Zona de densidad intermedia","Jamilena","A23051",0
2020,"Zona rural","Jimena","A23052",66.1238
2020,"Zona de densidad intermedia","Jódar","A23053",27.563
2020,"Zona rural","Larva","A23054",0
2020,"Ciudades","Linares","A23055",3.1253
2020,"Zona rural","Lopera","A23056",0
2020,"Zona rural","Lupión","A23057",28.5024
2020,"Zona de densidad intermedia","Mancha Real","A23058",1.3801
2020,"Zona de densidad intermedia","Marmolejo","A23059",0.922
2020,"Zona de densidad intermedia","Martos","A23060",1.8636
2020,"Zona de densidad intermedia","Mengíbar","A23061",0.3472
2020,"Zona rural","Montizón","A23062",58.3548
2020,"Zona rural","Navas de San Juan","A23063",0
2020,"Zona rural","Noalejo","A23064",2.5532
2020,"Zona rural","Orcera","A23065",21.4118
2020,"Zona de densidad intermedia","Peal de Becerro","A23066",2.7953
2020,"Zona rural","Pegalajar","A23067",4.3689
2020,"Zona de densidad intermedia","Porcuna","A23069",3.148
2020,"Zona rural","Pozo Alcón","A23070",12.764
2020,"Zona rural","Puente de Génave","A23071",13.544
2020,"Zona rural","Puerta de Segura, La","A23072",7.9365
2020,"Zona rural","Quesada","A23073",12.8645
2020,"Zona de densidad intermedia","Rus","A23074",21.8077
2020,"Zona rural","Sabiote","A23075",0.9592
2020,"Zona rural","Santa Elena","A23076",0
2020,"Zona rural","Santiago de Calatrava","A23077",31.6583
2020,"Zona rural","Santisteban del Puerto","A23079",0
2020,"Zona rural","Santo Tomé","A23080",1.9455
2020,"Zona rural","Segura de la Sierra","A23081",7.0922
2020,"Zona rural","Siles","A23082",0.6826
2020,"Zona rural","Sorihuela del Guadalimar","A23084",28.8066
2020,"Zona rural","Torreblascopedro","A23085",0.3559
2020,"Zona de densidad intermedia","Torredelcampo","A23086",0.041
2020,"Zona de densidad intermedia","Torredonjimeno","A23087",0
2020,"Zona de densidad intermedia","Torreperogil","A23088",0.5288
2020,"Zona rural","Torres","A23090",0
2020,"Zona rural","Torres de Albánchez","A23091",1.8182
2020,"Zona de densidad intermedia","Úbeda","A23092",2.2233
2020,"Zona rural","Valdepeñas de Jaén","A23093",0.2353
2020,"Zona rural","Vilches","A23094",10.2941
2020,"Zona de densidad intermedia","Villacarrillo","A23095",23.2856
2020,"Zona rural","Villanueva de la Reina","A23096",8.6743
2020,"Zona de densidad intermedia","Villanueva del Arzobispo","A23097",1.7276
2020,"Zona rural","Villardompardo","A23098",31.4961
2020,"Zona de densidad intermedia","Villares, Los","A23099",0.7976
2020,"Zona rural","Villarrodrigo","A23101",0.7937
2020,"Zona rural","Cárcheles","A23901",21.5873
2020,"Zona rural","Bedmar y Garcíez","A23902",1.6071
2020,"Zona rural","Villatorres","A23903",10.8922
2020,"Zona rural","Santiago-Pontones","A23904",10.0894
2020,"Zona rural","Arroyo del Ojanco","A23905",1.2793
2020,"Zona de densidad intermedia","Alameda","A29001",1.9953
2020,"Zona rural","Alcaucín","A29002",9.0674
2020,"Zona rural","Alfarnate","A29003",15.7191
2020,"Zona rural","Alfarnatejo","A29004",100
2020,"Zona de densidad intermedia","Algarrobo","A29005",1.0145
2020,"Zona rural","Algatocín","A29006",9.596
2020,"Zona de densidad intermedia","Alhaurín de la Torre","A29007",19.0741
2020,"Zona de densidad intermedia","Alhaurín el Grande","A29008",25.2877
2020,"Zona rural","Almáchar","A29009",100
2020,"Zona rural","Almargen","A29010",0.2299
2020,"Zona rural","Almogía","A29011",95.641
2020,"Zona de densidad intermedia","Álora","A29012",98.92
2020,"Zona rural","Alozaina","A29013",90.2893
2020,"Zona rural","Alpandeire","A29014",0
2020,"Zona de densidad intermedia","Antequera","A29015",9.676
2020,"Zona rural","Árchez","A29016",100
2020,"Zona de densidad intermedia","Archidona","A29017",16.3431
2020,"Zona rural","Ardales","A29018",98.9407
2020,"Zona rural","Arenas","A29019",94.9664
2020,"Zona rural","Arriate","A29020",13.8201
2020,"Zona rural","Atajate","A29021",100
2020,"Zona rural","Benadalid","A29022",94.6429
2020,"Zona rural","Benahavís","A29023",63.3901
2020,"Zona rural","Benalauría","A29024",22.1239
2020,"Ciudades","Benalmádena","A29025",25.0656
2020,"Zona rural","Benamargosa","A29026",13.1016
2020,"Zona rural","Benamocarra","A29027",0.4008
2020,"Zona rural","Benaoján","A29028",42.9553
2020,"Zona rural","Benarrabá","A29029",0.8696
2020,"Zona rural","Borge, El","A29030",5
2020,"Zona rural","Burgo, El","A29031",4.6117
2020,"Zona de densidad intermedia","Campillos","A29032",2.6954
2020,"Zona rural","Canillas de Aceituno","A29033",20.625
2020,"Zona rural","Canillas de Albaida","A29034",46.0674
2020,"Zona rural","Cañete la Real","A29035",50
2020,"Zona rural","Carratraca","A29036",0.6329
2020,"Zona rural","Cartajima","A29037",0
2020,"Zona de densidad intermedia","Cártama","A29038",28.2353
2020,"Zona rural","Casabermeja","A29039",21.4804
2020,"Zona rural","Casarabonela","A29040",23.227
2020,"Zona rural","Casares","A29041",50.3299
2020,"Zona de densidad intermedia","Coín","A29042",25.4414
2020,"Zona rural","Colmenar","A29043",6.9565
2020,"Zona rural","Comares","A29044",62.4434
2020,"Zona rural","Cómpeta","A29045",7.3756
2020,"Zona rural","Cortes de la Frontera","A29046",12.8483
2020,"Zona rural","Cuevas Bajas","A29047",2.1818
2020,"Zona rural","Cuevas del Becerro","A29048",100
2020,"Zona rural","Cuevas de San Marcos","A29049",3.1291
2020,"Zona rural","Cútar","A29050",100
2020,"Zona de densidad intermedia","Estepona","A29051",24.7859
2020,"Zona rural","Faraján","A29052",0
2020,"Zona rural","Frigiliana","A29053",11.0181
2020,"Ciudades","Fuengirola","A29054",13.5619
2020,"Zona rural","Fuente de Piedra","A29055",40.3922
2020,"Zona rural","Gaucín","A29056",18.2051
2020,"Zona rural","Genalguacil","A29057",0
2020,"Zona rural","Guaro","A29058",94.2379
2020,"Zona rural","Humilladero","A29059",5.6751
2020,"Zona rural","Igualeja","A29060",0
2020,"Zona rural","Istán","A29061",57.8947
2020,"Zona rural","Iznate","A29062",6.5868
2020,"Zona rural","Jimera de Líbar","A29063",78.1818
2020,"Zona rural","Jubrique","A29064",0
2020,"Zona rural","Júzcar","A29065",0
2020,"Zona rural","Macharaviaya","A29066",35.4839
2020,"Ciudades","Málaga","A29067",1.956
2020,"Zona de densidad intermedia","Manilva","A29068",59.7424
2020,"Zona de densidad intermedia","Marbella","A29069",15.1035
2020,"Ciudades","Mijas","A29070",26.438
2020,"Zona rural","Moclinejo","A29071",100
2020,"Zona rural","Mollina","A29072",83.3194
2020,"Zona rural","Monda","A29073",8.0189
2020,"Zona rural","Montejaque","A29074",77.6952
2020,"Zona de densidad intermedia","Nerja","A29075",3.6409
2020,"Zona rural","Ojén","A29076",1.9011
2020,"Zona rural","Parauta","A29077",100
2020,"Zona rural","Periana","A29079",26.0188
2020,"Zona de densidad intermedia","Pizarra","A29080",88.8889
2020,"Zona rural","Pujerra","A29081",0
2020,"Zona de densidad intermedia","Rincón de la Victoria","A29082",12.9107
2020,"Zona rural","Riogordo","A29083",26.1538
2020,"Zona de densidad intermedia","Ronda","A29084",7.5563
2020,"Zona rural","Salares","A29085",4
2020,"Zona rural","Sayalonga","A29086",32
2020,"Zona rural","Sedella","A29087",90
2020,"Zona rural","Sierra de Yeguas","A29088",100
2020,"Zona rural","Teba","A29089",69.339
2020,"Zona rural","Tolox","A29090",2.554
2020,"Zona de densidad intermedia","Torrox","A29091",34.5531
2020,"Zona rural","Totalán","A29092",100
2020,"Zona rural","Valle de Abdalajís","A29093",4.6667
2020,"Zona de densidad intermedia","Vélez-Málaga","A29094",6.5179
2020,"Zona rural","Villanueva de Algaidas","A29095",14.2702
2020,"Zona rural","Villanueva del Rosario","A29096",6.6919
2020,"Zona rural","Villanueva del Trabuco","A29097",9.5053
2020,"Zona rural","Villanueva de Tapia","A29098",6.5104
2020,"Zona rural","Viñuela","A29099",41.2568
2020,"Zona rural","Yunquera","A29100",97.084
2020,"Ciudades","Torremolinos","A29901",1.5981
2020,"Zona rural","Villanueva de la Concepción","A29902",31.405
2020,"Zona rural","Montecorto","A29903",0.6993
2020,"Zona rural","Serrato","A29904",100
2020,"Zona rural","Aguadulce","A41001",6.1033
2020,"Zona rural","Alanís","A41002",36.7521
2020,"Zona de densidad intermedia","Albaida del Aljarafe","A41003",0
2020,"Ciudades","Alcalá de Guadaíra","A41004",6.1763
2020,"Zona de densidad intermedia","Alcalá del Río","A41005",11.6
2020,"Zona rural","Alcolea del Río","A41006",0
2020,"Zona de densidad intermedia","Algaba, La","A41007",0.1737
2020,"Zona rural","Algámitas","A41008",0
2020,"Zona rural","Almadén de la Plata","A41009",100
2020,"Zona de densidad intermedia","Almensilla","A41010",2.9052
2020,"Zona de densidad intermedia","Arahal","A41011",1.1175
2020,"Zona rural","Aznalcázar","A41012",0.9887
2020,"Zona de densidad intermedia","Aznalcóllar","A41013",0
2020,"Zona rural","Badolatosa","A41014",21.9008
2020,"Zona de densidad intermedia","Benacazón","A41015",0.1121
2020,"Zona de densidad intermedia","Bollullos de la Mitación","A41016",1.8605
2020,"Ciudades","Bormujos","A41017",0
2020,"Zona de densidad intermedia","Brenes","A41018",0
2020,"Zona de densidad intermedia","Burguillos","A41019",0
2020,"Zona de densidad intermedia","Cabezas de San Juan, Las","A41020",2.1384
2020,"Ciudades","Camas","A41021",1.0531
2020,"Zona de densidad intermedia","Campana, La","A41022",0
2020,"Zona de densidad intermedia","Cantillana","A41023",4.5977
2020,"Zona de densidad intermedia","Carmona","A41024",14.7416
2020,"Zona rural","Carrión de los Céspedes","A41025",0
2020,"Zona de densidad intermedia","Casariche","A41026",5.101
2020,"Zona rural","Castilblanco de los Arroyos","A41027",14.8958
2020,"Zona de densidad intermedia","Castilleja de Guzmán","A41028",3.1111
2020,"Ciudades","Castilleja de la Cuesta","A41029",0
2020,"Zona rural","Castilleja del Campo","A41030",98.3333
2020,"Zona rural","Castillo de las Guardas, El","A41031",21.5152
2020,"Zona rural","Cazalla de la Sierra","A41032",1.0718
2020,"Zona de densidad intermedia","Constantina","A41033",100
2020,"Zona de densidad intermedia","Coria del Río","A41034",3.3523
2020,"Zona rural","Coripe","A41035",7.9412
2020,"Zona rural","Coronil, El","A41036",100
2020,"Zona de densidad intermedia","Corrales, Los","A41037",0
2020,"Ciudades","Dos Hermanas","A41038",4.0468
2020,"Zona de densidad intermedia","Écija","A41039",7.8627
2020,"Zona de densidad intermedia","Espartinas","A41040",7.5565
2020,"Zona de densidad intermedia","Estepa","A41041",0.317
2020,"Zona de densidad intermedia","Fuentes de Andalucía","A41042",0
2020,"Zona rural","Garrobo, El","A41043",100
2020,"Ciudades","Gelves","A41044",13.1103
2020,"Zona de densidad intermedia","Gerena","A41045",2.0017
2020,"Zona rural","Gilena","A41046",37.8834
2020,"Ciudades","Gines","A41047",0
2020,"Zona rural","Guadalcanal","A41048",88.0911
2020,"Zona de densidad intermedia","Guillena","A41049",2.5
2020,"Zona de densidad intermedia","Herrera","A41050",0.1738
2020,"Zona rural","Huévar del Aljarafe","A41051",3.838
2020,"Zona rural","Lantejuela","A41052",100
2020,"Zona de densidad intermedia","Lebrija","A41053",1.6065
2020,"Zona rural","Lora de Estepa","A41054",10.9756
2020,"Zona de densidad intermedia","Lora del Río","A41055",8.3039
2020,"Zona rural","Luisiana, La","A41056",0.1294
2020,"Zona rural","Madroño, El","A41057",82
2020,"Zona de densidad intermedia","Mairena del Alcor","A41058",4.0978
2020,"Ciudades","Mairena del Aljarafe","A41059",0.3377
2020,"Zona de densidad intermedia","Marchena","A41060",0.1777
2020,"Zona rural","Marinaleda","A41061",0
2020,"Zona de densidad intermedia","Martín de la Jara","A41062",0
2020,"Zona rural","Molares, Los","A41063",100
2020,"Zona de densidad intermedia","Montellano","A41064",20.5259
2020,"Zona de densidad intermedia","Morón de la Frontera","A41065",30.8564
2020,"Zona rural","Navas de la Concepción, Las","A41066",79.9401
2020,"Zona de densidad intermedia","Olivares","A41067",0.2987
2020,"Zona de densidad intermedia","Osuna","A41068",11.077
2020,"Zona de densidad intermedia","Palacios y Villafranca, Los","A41069",0.6
2020,"Ciudades","Palomares del Río","A41070",10.7658
2020,"Zona de densidad intermedia","Paradas","A41071",100
2020,"Zona de densidad intermedia","Pedrera","A41072",99.8812
2020,"Zona rural","Pedroso, El","A41073",100
2020,"Zona rural","Peñaflor","A41074",100
2020,"Zona de densidad intermedia","Pilas","A41075",0.4822
2020,"Zona rural","Pruna","A41076",0
2020,"Zona de densidad intermedia","Puebla de Cazalla, La","A41077",0
2020,"Zona rural","Puebla de los Infantes, La","A41078",8.9666
2020,"Zona de densidad intermedia","Puebla del Río, La","A41079",8.1264
2020,"Zona rural","Real de la Jara, El","A41080",88.4984
2020,"Zona de densidad intermedia","Rinconada, La","A41081",3.5253
2020,"Zona rural","Roda de Andalucía, La","A41082",3.5952
2020,"Zona rural","Ronquillo, El","A41083",0
2020,"Zona rural","Rubio, El","A41084",0
2020,"Zona de densidad intermedia","Salteras","A41085",0.4178
2020,"Ciudades","San Juan de Aznalfarache","A41086",0
2020,"Zona de densidad intermedia","Sanlúcar la Mayor","A41087",10.9719
2020,"Zona rural","San Nicolás del Puerto","A41088",100
2020,"Zona de densidad intermedia","Santiponce","A41089",0
2020,"Zona rural","Saucejo, El","A41090",18.8209
2020,"Ciudades","Sevilla","A41091",0.529
2020,"Zona de densidad intermedia","Tocina","A41092",0.4459
2020,"Ciudades","Tomares","A41093",0.618
2020,"Zona de densidad intermedia","Umbrete","A41094",2.6892
2020,"Zona de densidad intermedia","Utrera","A41095",8.7532
2020,"Zona de densidad intermedia","Valencina de la Concepción","A41096",0.3221
2020,"Zona rural","Villamanrique de la Condesa","A41097",0
2020,"Zona de densidad intermedia","Villanueva del Ariscal","A41098",1.0661
2020,"Zona rural","Villanueva del Río y Minas","A41099",17.3038
2020,"Zona rural","Villanueva de San Juan","A41100",100
2020,"Zona de densidad intermedia","Villaverde del Río","A41101",0.2629
2020,"Zona de densidad intermedia","Viso del Alcor, El","A41102",0.7282
2020,"Zona rural","Cañada Rosal","A41901",0
2020,"Zona de densidad intermedia","Isla Mayor","A41902",7.486
2020,"Zona de densidad intermedia","Cuervo de Sevilla, El","A41903",0.6341
2020,"Zona rural","Palmar de Troya, El","A41904",100
