Year,Grado urbanización,Municipio,GeoCode,Value
2020,Zona rural,Pozo Alcón,A23070,28.02
2020,Zona rural,Puente de Génave,A23071,19.33
2020,Zona rural,"Puerta de Segura, La",A23072,22.49
2020,Zona rural,Quesada,A23073,20.73
2020,Zona de densidad intermedia,Rus,A23074,24.17
2020,Zona rural,Sabiote,A23075,20.77
2020,Zona rural,Santa Elena,A23076,31.46
2020,Zona rural,Santiago de Calatrava,A23077,17.95
2020,Zona rural,Santisteban del Puerto,A23079,19.35
2020,Zona rural,Santo Tomé,A23080,19.91
2020,Zona rural,Segura de la Sierra,A23081,20.93
2020,Zona rural,Siles,A23082,21.11
2020,Zona rural,Sorihuela del Guadalimar,A23084,24.57
2020,Zona rural,Torreblascopedro,A23085,22.96
2020,Zona de densidad intermedia,Torredelcampo,A23086,21.28
2020,Zona de densidad intermedia,Torredonjimeno,A23087,21.89
2020,Zona de densidad intermedia,Torreperogil,A23088,25.58
2020,Zona rural,Torres,A23090,13.32
2020,Zona rural,Torres de Albánchez,A23091,26.32
2020,Zona de densidad intermedia,Úbeda,A23092,25.08
2020,Zona rural,Valdepeñas de Jaén,A23093,20.62
2020,Zona rural,Vilches,A23094,23.37
2020,Zona de densidad intermedia,Villacarrillo,A23095,19.52
2020,Zona rural,Villanueva de la Reina,A23096,23.57
2020,Zona de densidad intermedia,Villanueva del Arzobispo,A23097,18.57
2020,Zona rural,Villardompardo,A23098,21.71
2020,Zona de densidad intermedia,"Villares, Los",A23099,16.44
2020,Zona rural,Villarrodrigo,A23101,25.14
2020,Zona rural,Cárcheles,A23901,18.43
2020,Zona rural,Bedmar y Garcíez,A23902,17.94
2020,Zona rural,Villatorres,A23903,19.46
2020,Zona rural,Santiago-Pontones,A23904,18.98
2020,Zona rural,Arroyo del Ojanco,A23905,18.47
2020,Zona de densidad intermedia,Alameda,A29001,23.08
2020,Zona rural,Alcaucín,A29002,26.08
2020,Zona rural,Alfarnate,A29003,20.26
2020,Zona rural,Alfarnatejo,A29004,27.07
2020,Zona de densidad intermedia,Algarrobo,A29005,22.94
2020,Zona rural,Algatocín,A29006,29.07
2020,Zona de densidad intermedia,Alhaurín de la Torre,A29007,23.19
2020,Zona de densidad intermedia,Alhaurín el Grande,A29008,28.74
2020,Zona rural,Almáchar,A29009,28.95
2020,Zona rural,Almargen,A29010,22.44
2020,Zona rural,Almogía,A29011,26.21
2020,Zona de densidad intermedia,Álora,A29012,29.8
2020,Zona rural,Alozaina,A29013,28.02
2020,Zona rural,Alpandeire,A29014,27.94
2020,Zona de densidad intermedia,Antequera,A29015,22.52
2020,Zona rural,Árchez,A29016,33.33
2020,Zona de densidad intermedia,Archidona,A29017,21.17
2020,Zona rural,Ardales,A29018,23.36
2020,Zona rural,Arenas,A29019,27.25
2020,Zona rural,Arriate,A29020,27.39
2020,Zona rural,Atajate,A29021,29.21
2020,Zona rural,Benadalid,A29022,26.88
2020,Zona rural,Benahavís,A29023,13.28
2020,Zona rural,Benalauría,A29024,22.34
2020,Ciudades,Benalmádena,A29025,25.45
2020,Zona rural,Benamargosa,A29026,19.59
2020,Zona rural,Benamocarra,A29027,20.22
2020,Zona rural,Benaoján,A29028,36.11
2020,Zona rural,Benarrabá,A29029,21.26
2020,Zona rural,"Borge, El",A29030,28.93
2020,Zona rural,"Burgo, El",A29031,31.42
2020,Zona de densidad intermedia,Campillos,A29032,25.68
2020,Zona rural,Canillas de Aceituno,A29033,26.08
2020,Zona rural,Canillas de Albaida,A29034,27.28
2020,Zona rural,Cañete la Real,A29035,27.74
2020,Zona rural,Carratraca,A29036,27.67
2020,Zona rural,Cartajima,A29037,25.49
2020,Zona de densidad intermedia,Cártama,A29038,22.83
2020,Zona rural,Casabermeja,A29039,19.04
2020,Zona rural,Casarabonela,A29040,24.65
2020,Zona rural,Casares,A29041,20.51
2020,Zona de densidad intermedia,Coín,A29042,26.99
2020,Zona rural,Colmenar,A29043,25.04
2020,Zona rural,Comares,A29044,22.8
2020,Zona rural,Cómpeta,A29045,29.97
2020,Zona rural,Cortes de la Frontera,A29046,32.35
2020,Zona rural,Cuevas Bajas,A29047,21.74
2020,Zona rural,Cuevas del Becerro,A29048,30.33
2020,Zona rural,Cuevas de San Marcos,A29049,22.25
2020,Zona rural,Cútar,A29050,20.81
2020,Zona de densidad intermedia,Estepona,A29051,23.74
2020,Zona rural,Faraján,A29052,22.43
2020,Zona rural,Frigiliana,A29053,26.13
2020,Ciudades,Fuengirola,A29054,27.96
2020,Zona rural,Fuente de Piedra,A29055,23.28
2020,Zona rural,Gaucín,A29056,22.88
2020,Zona rural,Genalguacil,A29057,32.95
2020,Zona rural,Guaro,A29058,31.06
2020,Zona rural,Humilladero,A29059,24.91
2020,Zona rural,Igualeja,A29060,18.88
2020,Zona rural,Istán,A29061,19.0
2020,Zona rural,Iznate,A29062,24.84
2020,Zona rural,Jimera de Líbar,A29063,25.85
2020,Zona rural,Jubrique,A29064,30.21
2020,Zona rural,Júzcar,A29065,17.21
2020,Zona rural,Macharaviaya,A29066,19.02
2020,Ciudades,Málaga,A29067,27.39
2020,Zona de densidad intermedia,Manilva,A29068,24.44
2020,Zona de densidad intermedia,Marbella,A29069,23.14
2020,Ciudades,Mijas,A29070,25.13
2020,Zona rural,Moclinejo,A29071,27.32
2020,Zona rural,Mollina,A29072,21.95
2020,Zona rural,Monda,A29073,30.13
2020,Zona rural,Montejaque,A29074,28.59
2020,Zona de densidad intermedia,Nerja,A29075,32.45
2020,Zona rural,Ojén,A29076,22.76
2020,Zona rural,Parauta,A29077,15.53
2020,Zona rural,Periana,A29079,27.67
2020,Zona de densidad intermedia,Pizarra,A29080,26.71
2020,Zona rural,Pujerra,A29081,15.4
2020,Zona de densidad intermedia,Rincón de la Victoria,A29082,20.59
2020,Zona rural,Riogordo,A29083,23.01
2020,Zona de densidad intermedia,Ronda,A29084,27.79
2020,Zona rural,Salares,A29085,29.26
2020,Zona rural,Sayalonga,A29086,29.95
2020,Zona rural,Sedella,A29087,27.25
2020,Zona rural,Sierra de Yeguas,A29088,22.65
2020,Zona rural,Teba,A29089,25.8
2020,Zona rural,Tolox,A29090,26.41
2020,Zona de densidad intermedia,Torrox,A29091,27.92
2020,Zona rural,Totalán,A29092,27.06
2020,Zona rural,Valle de Abdalajís,A29093,28.54
2020,Zona de densidad intermedia,Vélez-Málaga,A29094,24.15
2020,Zona rural,Villanueva de Algaidas,A29095,19.2
2020,Zona rural,Villanueva del Rosario,A29096,25.77
2020,Zona rural,Villanueva del Trabuco,A29097,22.92
2020,Zona rural,Villanueva de Tapia,A29098,20.86
2020,Zona rural,Viñuela,A29099,24.4
2020,Zona rural,Yunquera,A29100,34.28
2020,Ciudades,Torremolinos,A29901,27.17
2020,Zona rural,Villanueva de la Concepción,A29902,20.36
2020,Zona rural,Montecorto,A29903,25.66
2020,Zona rural,Serrato,A29904,31.46
2020,Zona rural,Aguadulce,A41001,23.15
2020,Zona rural,Alanís,A41002,30.98
2020,Zona de densidad intermedia,Albaida del Aljarafe,A41003,26.42
2020,Ciudades,Alcalá de Guadaíra,A41004,28.86
2020,Zona de densidad intermedia,Alcalá del Río,A41005,24.97
2020,Zona rural,Alcolea del Río,A41006,23.93
2020,Zona de densidad intermedia,"Algaba, La",A41007,30.21
2020,Zona rural,Algámitas,A41008,29.43
2020,Zona rural,Almadén de la Plata,A41009,30.22
2020,Zona de densidad intermedia,Almensilla,A41010,25.28
2020,Zona de densidad intermedia,Arahal,A41011,23.14
2020,Zona rural,Aznalcázar,A41012,26.51
2020,Zona de densidad intermedia,Aznalcóllar,A41013,31.51
2020,Zona rural,Badolatosa,A41014,23.01
2020,Zona de densidad intermedia,Benacazón,A41015,26.32
2020,Zona de densidad intermedia,Bollullos de la Mitación,A41016,23.63
2020,Ciudades,Bormujos,A41017,22.09
2020,Zona de densidad intermedia,Brenes,A41018,23.4
2020,Zona de densidad intermedia,Burguillos,A41019,28.34
2020,Zona de densidad intermedia,"Cabezas de San Juan, Las",A41020,34.34
2020,Ciudades,Camas,A41021,31.8
2020,Zona de densidad intermedia,"Campana, La",A41022,23.65
2020,Zona de densidad intermedia,Cantillana,A41023,24.09
2020,Zona de densidad intermedia,Carmona,A41024,26.89
2020,Zona rural,Carrión de los Céspedes,A41025,25.2
2020,Zona de densidad intermedia,Casariche,A41026,25.1
2020,Zona rural,Castilblanco de los Arroyos,A41027,31.76
2020,Zona de densidad intermedia,Castilleja de Guzmán,A41028,22.45
2020,Ciudades,Castilleja de la Cuesta,A41029,25.2
2020,Zona rural,Castilleja del Campo,A41030,25.26
2020,Zona rural,"Castillo de las Guardas, El",A41031,27.82
2020,Zona rural,Cazalla de la Sierra,A41032,27.94
2020,Zona de densidad intermedia,Constantina,A41033,27.73
2020,Zona de densidad intermedia,Coria del Río,A41034,28.14
2020,Zona rural,Coripe,A41035,20.1
2020,Zona rural,"Coronil, El",A41036,26.86
2020,Zona de densidad intermedia,"Corrales, Los",A41037,24.34
2020,Ciudades,Dos Hermanas,A41038,26.91
2020,Zona de densidad intermedia,Écija,A41039,27.9
2020,Zona de densidad intermedia,Espartinas,A41040,19.37
2020,Zona de densidad intermedia,Estepa,A41041,21.75
2020,Zona de densidad intermedia,Fuentes de Andalucía,A41042,24.05
2020,Zona rural,"Garrobo, El",A41043,30.43
2020,Ciudades,Gelves,A41044,22.9
2020,Zona de densidad intermedia,Gerena,A41045,29.02
2020,Zona rural,Gilena,A41046,19.45
2020,Ciudades,Gines,A41047,21.36
2020,Zona rural,Guadalcanal,A41048,26.71
2020,Zona de densidad intermedia,Guillena,A41049,31.22
2020,Zona de densidad intermedia,Herrera,A41050,19.05
2020,Zona rural,Huévar del Aljarafe,A41051,23.19
2020,Zona rural,Lantejuela,A41052,24.82
2020,Zona de densidad intermedia,Lebrija,A41053,28.81
2020,Zona rural,Lora de Estepa,A41054,22.83
2020,Zona de densidad intermedia,Lora del Río,A41055,25.59
2020,Zona rural,"Luisiana, La",A41056,24.74
2020,Zona rural,"Madroño, El",A41057,20.54
2020,Zona de densidad intermedia,Mairena del Alcor,A41058,26.1
2020,Ciudades,Mairena del Aljarafe,A41059,22.34
2020,Zona de densidad intermedia,Marchena,A41060,26.1
2020,Zona rural,Marinaleda,A41061,19.31
2020,Zona de densidad intermedia,Martín de la Jara,A41062,24.3
2020,Zona rural,"Molares, Los",A41063,31.26
2020,Zona de densidad intermedia,Montellano,A41064,26.46
2020,Zona de densidad intermedia,Morón de la Frontera,A41065,27.68
2020,Zona rural,"Navas de la Concepción, Las",A41066,25.44
2020,Zona de densidad intermedia,Olivares,A41067,30.35
2020,Zona de densidad intermedia,Osuna,A41068,28.11
2020,Zona de densidad intermedia,"Palacios y Villafranca, Los",A41069,29.33
2020,Ciudades,Palomares del Río,A41070,19.67
2020,Zona de densidad intermedia,Paradas,A41071,24.98
2020,Zona de densidad intermedia,Pedrera,A41072,22.58
2020,Zona rural,"Pedroso, El",A41073,31.39
2020,Zona rural,Peñaflor,A41074,22.2
2020,Zona de densidad intermedia,Pilas,A41075,25.47
2020,Zona rural,Pruna,A41076,29.9
2020,Zona de densidad intermedia,"Puebla de Cazalla, La",A41077,26.39
2020,Zona rural,"Puebla de los Infantes, La",A41078,24.77
2020,Zona de densidad intermedia,"Puebla del Río, La",A41079,31.81
2020,Zona rural,"Real de la Jara, El",A41080,30.15
2020,Zona de densidad intermedia,"Rinconada, La",A41081,28.2
2020,Zona rural,"Roda de Andalucía, La",A41082,21.6
2020,Zona rural,"Ronquillo, El",A41083,27.04
2020,Zona rural,"Rubio, El",A41084,24.75
2020,Zona de densidad intermedia,Salteras,A41085,24.13
2020,Ciudades,San Juan de Aznalfarache,A41086,32.9
2020,Zona de densidad intermedia,Sanlúcar la Mayor,A41087,27.59
2020,Zona rural,San Nicolás del Puerto,A41088,31.85
2020,Zona de densidad intermedia,Santiponce,A41089,29.93
2020,Zona rural,"Saucejo, El",A41090,25.94
2020,Ciudades,Sevilla,A41091,26.57
2020,Zona de densidad intermedia,Tocina,A41092,22.92
2020,Ciudades,Tomares,A41093,18.65
2020,Zona de densidad intermedia,Umbrete,A41094,24.04
2020,Zona de densidad intermedia,Utrera,A41095,33.97
2020,Zona de densidad intermedia,Valencina de la Concepción,A41096,26.19
2020,Zona rural,Villamanrique de la Condesa,A41097,22.57
2020,Zona de densidad intermedia,Villanueva del Ariscal,A41098,30.01
2020,Zona rural,Villanueva del Río y Minas,A41099,32.0
2020,Zona rural,Villanueva de San Juan,A41100,29.95
2020,Zona de densidad intermedia,Villaverde del Río,A41101,23.98
2020,Zona de densidad intermedia,"Viso del Alcor, El",A41102,26.7
2020,Zona rural,Cañada Rosal,A41901,22.65
2020,Zona de densidad intermedia,Isla Mayor,A41902,25.36
2020,Zona de densidad intermedia,"Cuervo de Sevilla, El",A41903,32.26
2020,Zona rural,"Palmar de Troya, El",A41904,
