Year,Grado urbanización,Municipio,GeoCode,Value
2020,Zona de densidad intermedia,Porcuna,A23069,2.88
2020,Zona rural,Pozo Alcón,A23070,5.18
2020,Zona rural,Puente de Génave,A23071,4.54
2020,Zona rural,"Puerta de Segura, La",A23072,3.09
2020,Zona rural,Quesada,A23073,2.56
2020,Zona de densidad intermedia,Rus,A23074,1.33
2020,Zona rural,Sabiote,A23075,0.75
2020,Zona rural,Santa Elena,A23076,1.01
2020,Zona rural,Santiago de Calatrava,A23077,4.15
2020,Zona rural,Santisteban del Puerto,A23079,2.94
2020,Zona rural,Santo Tomé,A23080,4.98
2020,Zona rural,Segura de la Sierra,A23081,3.99
2020,Zona rural,Siles,A23082,2.61
2020,Zona rural,Sorihuela del Guadalimar,A23084,6.28
2020,Zona rural,Torreblascopedro,A23085,0.68
2020,Zona de densidad intermedia,Torredelcampo,A23086,2.11
2020,Zona de densidad intermedia,Torredonjimeno,A23087,1.9
2020,Zona de densidad intermedia,Torreperogil,A23088,1.5
2020,Zona rural,Torres,A23090,2.84
2020,Zona rural,Torres de Albánchez,A23091,1.17
2020,Zona de densidad intermedia,Úbeda,A23092,2.61
2020,Zona rural,Valdepeñas de Jaén,A23093,2.58
2020,Zona rural,Vilches,A23094,2.11
2020,Zona de densidad intermedia,Villacarrillo,A23095,4.48
2020,Zona rural,Villanueva de la Reina,A23096,2.86
2020,Zona de densidad intermedia,Villanueva del Arzobispo,A23097,6.03
2020,Zona rural,Villardompardo,A23098,3.0
2020,Zona de densidad intermedia,"Villares, Los",A23099,1.31
2020,Zona rural,Villarrodrigo,A23101,4.86
2020,Zona rural,Cárcheles,A23901,3.08
2020,Zona rural,Bedmar y Garcíez,A23902,0.95
2020,Zona rural,Villatorres,A23903,2.93
2020,Zona rural,Santiago-Pontones,A23904,1.89
2020,Zona rural,Arroyo del Ojanco,A23905,6.65
2020,Zona de densidad intermedia,Alameda,A29001,4.72
2020,Zona rural,Alcaucín,A29002,40.15
2020,Zona rural,Alfarnate,A29003,3.94
2020,Zona rural,Alfarnatejo,A29004,12.64
2020,Zona de densidad intermedia,Algarrobo,A29005,14.52
2020,Zona rural,Algatocín,A29006,6.76
2020,Zona de densidad intermedia,Alhaurín de la Torre,A29007,8.22
2020,Zona de densidad intermedia,Alhaurín el Grande,A29008,22.26
2020,Zona rural,Almáchar,A29009,5.61
2020,Zona rural,Almargen,A29010,2.47
2020,Zona rural,Almogía,A29011,8.7
2020,Zona de densidad intermedia,Álora,A29012,10.99
2020,Zona rural,Alozaina,A29013,10.48
2020,Zona rural,Alpandeire,A29014,6.84
2020,Zona de densidad intermedia,Antequera,A29015,5.03
2020,Zona rural,Árchez,A29016,26.75
2020,Zona de densidad intermedia,Archidona,A29017,7.13
2020,Zona rural,Ardales,A29018,4.15
2020,Zona rural,Arenas,A29019,13.76
2020,Zona rural,Arriate,A29020,2.52
2020,Zona rural,Atajate,A29021,4.73
2020,Zona rural,Benadalid,A29022,10.3
2020,Zona rural,Benahavís,A29023,60.8
2020,Zona rural,Benalauría,A29024,4.34
2020,Ciudades,Benalmádena,A29025,24.31
2020,Zona rural,Benamargosa,A29026,24.04
2020,Zona rural,Benamocarra,A29027,4.92
2020,Zona rural,Benaoján,A29028,3.3
2020,Zona rural,Benarrabá,A29029,4.04
2020,Zona rural,"Borge, El",A29030,3.47
2020,Zona rural,"Burgo, El",A29031,2.01
2020,Zona de densidad intermedia,Campillos,A29032,3.99
2020,Zona rural,Canillas de Aceituno,A29033,24.7
2020,Zona rural,Canillas de Albaida,A29034,30.43
2020,Zona rural,Cañete la Real,A29035,1.9
2020,Zona rural,Carratraca,A29036,5.95
2020,Zona rural,Cartajima,A29037,7.85
2020,Zona de densidad intermedia,Cártama,A29038,6.59
2020,Zona rural,Casabermeja,A29039,8.65
2020,Zona rural,Casarabonela,A29040,10.02
2020,Zona rural,Casares,A29041,29.8
2020,Zona de densidad intermedia,Coín,A29042,17.41
2020,Zona rural,Colmenar,A29043,12.26
2020,Zona rural,Comares,A29044,37.29
2020,Zona rural,Cómpeta,A29045,48.05
2020,Zona rural,Cortes de la Frontera,A29046,5.61
2020,Zona rural,Cuevas Bajas,A29047,3.94
2020,Zona rural,Cuevas del Becerro,A29048,1.94
2020,Zona rural,Cuevas de San Marcos,A29049,6.08
2020,Zona rural,Cútar,A29050,29.38
2020,Zona de densidad intermedia,Estepona,A29051,23.47
2020,Zona rural,Faraján,A29052,7.66
2020,Zona rural,Frigiliana,A29053,30.01
2020,Ciudades,Fuengirola,A29054,37.45
2020,Zona rural,Fuente de Piedra,A29055,12.02
2020,Zona rural,Gaucín,A29056,19.76
2020,Zona rural,Genalguacil,A29057,10.43
2020,Zona rural,Guaro,A29058,19.21
2020,Zona rural,Humilladero,A29059,2.55
2020,Zona rural,Igualeja,A29060,0.53
2020,Zona rural,Istán,A29061,17.14
2020,Zona rural,Iznate,A29062,9.7
2020,Zona rural,Jimera de Líbar,A29063,8.18
2020,Zona rural,Jubrique,A29064,6.69
2020,Zona rural,Júzcar,A29065,7.01
2020,Zona rural,Macharaviaya,A29066,15.2
2020,Ciudades,Málaga,A29067,8.66
2020,Zona de densidad intermedia,Manilva,A29068,37.94
2020,Zona de densidad intermedia,Marbella,A29069,26.21
2020,Ciudades,Mijas,A29070,32.38
2020,Zona rural,Moclinejo,A29071,5.68
2020,Zona rural,Mollina,A29072,22.12
2020,Zona rural,Monda,A29073,21.25
2020,Zona rural,Montejaque,A29074,5.58
2020,Zona de densidad intermedia,Nerja,A29075,26.02
2020,Zona rural,Ojén,A29076,23.06
2020,Zona rural,Parauta,A29077,2.51
2020,Zona rural,Periana,A29079,10.29
2020,Zona de densidad intermedia,Pizarra,A29080,6.62
2020,Zona rural,Pujerra,A29081,11.69
2020,Zona de densidad intermedia,Rincón de la Victoria,A29082,7.41
2020,Zona rural,Riogordo,A29083,12.67
2020,Zona de densidad intermedia,Ronda,A29084,3.35
2020,Zona rural,Salares,A29085,8.09
2020,Zona rural,Sayalonga,A29086,42.09
2020,Zona rural,Sedella,A29087,32.81
2020,Zona rural,Sierra de Yeguas,A29088,2.53
2020,Zona rural,Teba,A29089,1.92
2020,Zona rural,Tolox,A29090,9.36
2020,Zona de densidad intermedia,Torrox,A29091,34.5
2020,Zona rural,Totalán,A29092,6.78
2020,Zona rural,Valle de Abdalajís,A29093,2.56
2020,Zona de densidad intermedia,Vélez-Málaga,A29094,9.57
2020,Zona rural,Villanueva de Algaidas,A29095,5.5
2020,Zona rural,Villanueva del Rosario,A29096,3.3
2020,Zona rural,Villanueva del Trabuco,A29097,5.5
2020,Zona rural,Villanueva de Tapia,A29098,4.11
2020,Zona rural,Viñuela,A29099,42.68
2020,Zona rural,Yunquera,A29100,3.9
2020,Ciudades,Torremolinos,A29901,20.41
2020,Zona rural,Villanueva de la Concepción,A29902,4.68
2020,Zona rural,Montecorto,A29903,5.29
2020,Zona rural,Serrato,A29904,3.53
2020,Zona rural,Aguadulce,A41001,6.24
2020,Zona rural,Alanís,A41002,2.34
2020,Zona de densidad intermedia,Albaida del Aljarafe,A41003,2.37
2020,Ciudades,Alcalá de Guadaíra,A41004,2.12
2020,Zona de densidad intermedia,Alcalá del Río,A41005,2.17
2020,Zona rural,Alcolea del Río,A41006,0.72
2020,Zona de densidad intermedia,"Algaba, La",A41007,3.58
2020,Zona rural,Algámitas,A41008,1.6
2020,Zona rural,Almadén de la Plata,A41009,1.38
2020,Zona de densidad intermedia,Almensilla,A41010,2.23
2020,Zona de densidad intermedia,Arahal,A41011,1.01
2020,Zona rural,Aznalcázar,A41012,7.04
2020,Zona de densidad intermedia,Aznalcóllar,A41013,2.14
2020,Zona rural,Badolatosa,A41014,1.33
2020,Zona de densidad intermedia,Benacazón,A41015,2.15
2020,Zona de densidad intermedia,Bollullos de la Mitación,A41016,4.08
2020,Ciudades,Bormujos,A41017,3.53
2020,Zona de densidad intermedia,Brenes,A41018,6.17
2020,Zona de densidad intermedia,Burguillos,A41019,4.23
2020,Zona de densidad intermedia,"Cabezas de San Juan, Las",A41020,1.27
2020,Ciudades,Camas,A41021,4.43
2020,Zona de densidad intermedia,"Campana, La",A41022,2.29
2020,Zona de densidad intermedia,Cantillana,A41023,7.82
2020,Zona de densidad intermedia,Carmona,A41024,2.96
2020,Zona rural,Carrión de los Céspedes,A41025,3.61
2020,Zona de densidad intermedia,Casariche,A41026,3.57
2020,Zona rural,Castilblanco de los Arroyos,A41027,2.82
2020,Zona de densidad intermedia,Castilleja de Guzmán,A41028,1.66
2020,Ciudades,Castilleja de la Cuesta,A41029,4.61
2020,Zona rural,Castilleja del Campo,A41030,6.88
2020,Zona rural,"Castillo de las Guardas, El",A41031,4.84
2020,Zona rural,Cazalla de la Sierra,A41032,1.75
2020,Zona de densidad intermedia,Constantina,A41033,1.55
2020,Zona de densidad intermedia,Coria del Río,A41034,3.76
2020,Zona rural,Coripe,A41035,1.21
2020,Zona rural,"Coronil, El",A41036,2.14
2020,Zona de densidad intermedia,"Corrales, Los",A41037,2.41
2020,Ciudades,Dos Hermanas,A41038,2.49
2020,Zona de densidad intermedia,Écija,A41039,2.18
2020,Zona de densidad intermedia,Espartinas,A41040,4.18
2020,Zona de densidad intermedia,Estepa,A41041,3.66
2020,Zona de densidad intermedia,Fuentes de Andalucía,A41042,2.21
2020,Zona rural,"Garrobo, El",A41043,2.43
2020,Ciudades,Gelves,A41044,3.01
2020,Zona de densidad intermedia,Gerena,A41045,2.68
2020,Zona rural,Gilena,A41046,2.76
2020,Ciudades,Gines,A41047,2.38
2020,Zona rural,Guadalcanal,A41048,1.53
2020,Zona de densidad intermedia,Guillena,A41049,3.97
2020,Zona de densidad intermedia,Herrera,A41050,2.41
2020,Zona rural,Huévar del Aljarafe,A41051,2.91
2020,Zona rural,Lantejuela,A41052,0.65
2020,Zona de densidad intermedia,Lebrija,A41053,1.93
2020,Zona rural,Lora de Estepa,A41054,4.47
2020,Zona de densidad intermedia,Lora del Río,A41055,2.16
2020,Zona rural,"Luisiana, La",A41056,1.49
2020,Zona rural,"Madroño, El",A41057,0.7
2020,Zona de densidad intermedia,Mairena del Alcor,A41058,2.75
2020,Ciudades,Mairena del Aljarafe,A41059,3.33
2020,Zona de densidad intermedia,Marchena,A41060,2.81
2020,Zona rural,Marinaleda,A41061,1.31
2020,Zona de densidad intermedia,Martín de la Jara,A41062,3.04
2020,Zona rural,"Molares, Los",A41063,1.34
2020,Zona de densidad intermedia,Montellano,A41064,1.4
2020,Zona de densidad intermedia,Morón de la Frontera,A41065,1.86
2020,Zona rural,"Navas de la Concepción, Las",A41066,1.04
2020,Zona de densidad intermedia,Olivares,A41067,3.57
2020,Zona de densidad intermedia,Osuna,A41068,1.84
2020,Zona de densidad intermedia,"Palacios y Villafranca, Los",A41069,1.58
2020,Ciudades,Palomares del Río,A41070,2.35
2020,Zona de densidad intermedia,Paradas,A41071,1.46
2020,Zona de densidad intermedia,Pedrera,A41072,4.23
2020,Zona rural,"Pedroso, El",A41073,1.44
2020,Zona rural,Peñaflor,A41074,1.07
2020,Zona de densidad intermedia,Pilas,A41075,7.12
2020,Zona rural,Pruna,A41076,3.57
2020,Zona de densidad intermedia,"Puebla de Cazalla, La",A41077,2.2
2020,Zona rural,"Puebla de los Infantes, La",A41078,1.95
2020,Zona de densidad intermedia,"Puebla del Río, La",A41079,2.74
2020,Zona rural,"Real de la Jara, El",A41080,2.21
2020,Zona de densidad intermedia,"Rinconada, La",A41081,2.44
2020,Zona rural,"Roda de Andalucía, La",A41082,3.59
2020,Zona rural,"Ronquillo, El",A41083,1.74
2020,Zona rural,"Rubio, El",A41084,2.4
2020,Zona de densidad intermedia,Salteras,A41085,3.06
2020,Ciudades,San Juan de Aznalfarache,A41086,7.02
2020,Zona de densidad intermedia,Sanlúcar la Mayor,A41087,4.7
2020,Zona rural,San Nicolás del Puerto,A41088,1.01
2020,Zona de densidad intermedia,Santiponce,A41089,2.3
2020,Zona rural,"Saucejo, El",A41090,1.72
2020,Ciudades,Sevilla,A41091,5.77
2020,Zona de densidad intermedia,Tocina,A41092,1.77
2020,Ciudades,Tomares,A41093,3.06
2020,Zona de densidad intermedia,Umbrete,A41094,3.52
2020,Zona de densidad intermedia,Utrera,A41095,2.1
2020,Zona de densidad intermedia,Valencina de la Concepción,A41096,2.74
2020,Zona rural,Villamanrique de la Condesa,A41097,11.77
2020,Zona de densidad intermedia,Villanueva del Ariscal,A41098,2.37
2020,Zona rural,Villanueva del Río y Minas,A41099,1.61
2020,Zona rural,Villanueva de San Juan,A41100,1.56
2020,Zona de densidad intermedia,Villaverde del Río,A41101,4.16
2020,Zona de densidad intermedia,"Viso del Alcor, El",A41102,2.87
2020,Zona rural,Cañada Rosal,A41901,0.93
2020,Zona de densidad intermedia,Isla Mayor,A41902,2.64
2020,Zona de densidad intermedia,"Cuervo de Sevilla, El",A41903,3.4
2020,Zona rural,"Palmar de Troya, El",A41904,6.96
